route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1071,1,6257336,Downtown,1,7113,121471
1071,1,6257335,Downtown,1,7102,121471
1071,1,6257334,Downtown,1,7101,121471
1071,1,6257333,Downtown,1,7112,121471
1071,1,6257332,Downtown,1,7111,121471
1071,1,6257331,Downtown,1,7104,121471
1071,1,6257330,Downtown,1,7110,121471
1071,1,6257329,Downtown,1,7109,121471
1071,1,6257328,Downtown,1,7108,121471
1071,1,6257327,Downtown,1,7106,121471
1071,1,6257326,Downtown,1,7105,121471
1071,1,6257325,Downtown,1,7103,121471
1071,1,6257324,Downtown,1,7113,121471
1071,1,6257323,Downtown,1,7102,121471
1071,1,6257322,Downtown,1,7101,121471
1071,1,6257321,Downtown,1,7112,121471
1071,1,6257482,Downtown,1,7111,121471
1071,1,6257481,Downtown,1,7104,121471
1071,1,6257480,Downtown,1,7110,121471
1071,1,6257479,Downtown,1,7109,121471
1071,1,6257478,Downtown,1,7108,121471
1071,1,6257477,Downtown,1,7106,121471
1071,1,6257476,Downtown,1,7105,121471
1071,1,6257466,Downtown,1,7108,121471
1071,1,6257465,Downtown,1,7106,121471
1071,1,6257464,Downtown,1,7105,121471
1071,1,6257462,Downtown,1,7103,121471
1071,1,6257461,Downtown,1,7102,121471
1071,1,6257463,Downtown,1,7101,121471
1072,1,6257475,Downtown,1,7103,121472
1072,1,6257474,Downtown,1,7113,121472
1072,1,6257473,Downtown,1,7102,121472
1072,1,6257361,Downtown,1,7101,121472
1072,1,6257472,Downtown,1,7112,121472
1072,1,6257471,Downtown,1,7107,121472
1072,1,6257470,Downtown,1,7111,121472
1072,1,6257469,Downtown,1,7104,121472
1072,1,6257468,Downtown,1,7110,121472
1072,1,6257467,Downtown,1,7109,121472
1108,1,6181003,Visitacion Valley,0,859,121473
1108,1,6181002,Visitacion Valley,0,858,121473
1108,1,6181030,Visitacion Valley,0,857,121473
1108,1,6181032,Visitacion Valley,0,856,121473
1108,1,6181034,Visitacion Valley,0,855,121473
1108,1,6181036,Visitacion Valley,0,865,121473
1108,1,6181038,Visitacion Valley,0,1482,121473
1108,1,6181150,Visitacion Valley,0,864,121473
1108,1,6181041,Visitacion Valley,0,863,121473
1108,1,6181043,Visitacion Valley,0,862,121473
1108,1,6181045,Visitacion Valley,0,861,121473
1108,1,6181047,Visitacion Valley,0,860,121473
1108,1,6181049,Visitacion Valley,0,859,121473
1108,1,6181052,Visitacion Valley,0,858,121473
1108,1,6181054,Visitacion Valley,0,857,121473
1108,1,6181056,Visitacion Valley,0,856,121473
1108,1,6181058,Visitacion Valley,0,855,121473
1108,1,6181152,Visitacion Valley,0,865,121473
1108,1,6181060,Visitacion Valley,0,865,121473
1108,1,6181062,Visitacion Valley,0,864,121473
1108,1,6181067,Visitacion Valley,0,863,121473
1108,1,6181065,Visitacion Valley,0,862,121473
1108,1,6181069,Visitacion Valley,0,861,121473
1108,1,6181071,Visitacion Valley,0,860,121473
1108,1,6181073,Visitacion Valley,0,859,121473
1108,1,6181075,Visitacion Valley,0,858,121473
1108,1,6181077,Visitacion Valley,0,857,121473
1108,1,6181079,Visitacion Valley,0,856,121473
1108,1,6181081,Visitacion Valley,0,855,121473
1109,1,6181029,City College,0,809,121474
1109,1,6181031,City College,0,807,121474
1109,1,6181033,City College,0,816,121474
1109,1,6181035,City College,0,806,121474
1109,1,6181037,City College,0,851,121474
1109,1,6181039,City College,0,820,121474
1109,1,6181040,City College,0,805,121474
1109,1,6181042,City College,0,812,121474
1109,1,6181044,City College,0,854,121474
1109,1,6181046,City College,0,803,121474
1109,1,6181048,City College,0,802,121474
1109,1,6181050,City College,0,818,121474
1109,1,6181051,City College,0,808,121474
1109,1,6181053,City College,0,852,121474
1109,1,6181055,City College,0,815,121474
1109,1,6181057,City College,0,801,121474
1109,1,6181059,City College,0,814,121474
1109,1,6181063,City College,0,866,121474
1109,1,6181061,City College,0,866,121474
1109,1,6181064,City College,0,821,121474
1109,1,6181066,City College,0,804,121474
1109,1,6181068,City College,0,813,121474
1109,1,6181070,City College,0,811,121474
1109,1,6181072,City College,0,810,121474
1109,1,6181074,City College,0,853,121474
1109,1,6181076,City College,0,809,121474
1109,1,6181078,City College,0,807,121474
1109,1,6181080,City College,0,816,121474
1110,3,6181544,City College,0,807,121475
1110,3,6181545,City College,0,805,121475
1110,3,6181546,City College,0,803,121475
1110,3,6181547,City College,0,811,121475
1110,3,6181548,City College,0,821,121475
1110,3,6181549,City College,0,801,121475
1110,3,6181550,City College,0,820,121475
1110,3,6181551,City College,0,812,121475
1110,3,6181552,City College,0,810,121475
1110,3,6181553,City College,0,807,121475
1110,3,6181554,City College,0,805,121475
1110,3,6181555,City College,0,803,121475
1110,3,6181556,City College,0,811,121475
1110,3,6181557,City College,0,821,121475
1110,3,6181558,City College,0,801,121475
1110,3,6181559,City College,0,820,121475
1110,3,6181560,City College,0,812,121475
1110,3,6181561,City College,0,810,121475
1110,3,6181562,City College,0,808,121475
1110,3,6181563,City College,0,807,121475
1110,3,6181564,City College,0,805,121475
1110,3,6181565,City College,0,803,121475
1110,3,6181566,City College,0,819,121475
1110,3,6181567,City College,0,811,121475
1110,3,6181568,City College,0,821,121475
1110,3,6181569,City College,0,809,121475
1110,3,6181570,City College,0,801,121475
1110,3,6181571,City College,0,806,121475
1110,3,6181572,City College,0,814,121475
1110,3,6181573,City College,0,820,121475
1110,3,6181574,City College,0,813,121475
1110,3,6181575,City College,0,812,121475
1110,3,6181576,City College,0,810,121475
1110,3,6181577,City College,0,818,121475
1110,3,6181578,City College,0,808,121475
1110,3,6181579,City College,0,807,121475
1110,3,6181580,City College,0,817,121475
1110,3,6181581,City College,0,805,121475
1110,3,6181582,City College,0,804,121475
1110,3,6181583,City College,0,816,121475
1110,3,6181584,City College,0,803,121475
1110,3,6181585,City College,0,819,121475
1110,3,6181586,City College,0,811,121475
1110,3,6181587,City College,0,802,121475
1110,3,6181588,City College,0,815,121475
1110,3,6181589,City College,0,821,121475
1110,3,6181590,City College,0,809,121475
1110,3,6181591,City College,0,801,121475
1110,3,6181592,City College,0,806,121475
1110,3,6181593,City College,0,814,121475
1110,3,6181594,City College,0,820,121475
1110,3,6181595,City College,0,813,121475
1110,3,6181596,City College,0,812,121475
1110,3,6181597,City College,0,810,121475
1110,3,6181598,City College,0,818,121475
1110,3,6181599,City College,0,808,121475
1110,3,6181600,City College,0,807,121475
1110,3,6181601,City College,0,817,121475
1110,3,6181602,City College,0,805,121475
1110,3,6181603,City College,0,804,121475
1110,3,6181604,City College,0,816,121475
1110,3,6181605,City College,0,803,121475
1110,3,6181606,City College,0,819,121475
1110,3,6181607,City College,0,811,121475
1110,3,6181608,City College,0,802,121475
1110,3,6181609,City College,0,815,121475
1110,3,6181610,City College,0,821,121475
1110,3,6181611,City College,0,809,121475
1110,3,6181612,City College,0,801,121475
1110,3,6181613,City College,0,806,121475
1110,3,6181614,City College,0,814,121475
1110,3,6181615,City College,0,820,121475
1110,3,6181616,City College,0,813,121475
1110,3,6181617,City College,0,812,121475
1110,3,6181618,City College,0,810,121475
1110,3,6181619,City College,0,818,121475
1110,3,6181620,City College,0,808,121475
1110,3,6181621,City College,0,807,121475
1110,3,6181622,City College,0,817,121475
1110,3,6181623,City College,0,805,121475
1110,3,6181624,City College,0,804,121475
1110,3,6181625,City College,0,816,121475
1110,3,6181626,City College,0,803,121475
1110,3,6181627,City College,0,819,121475
1110,3,6181628,City College,0,811,121475
1110,3,6181629,City College,0,802,121475
1110,3,6181630,City College,0,815,121475
1110,3,6181631,City College,0,809,121475
1110,3,6181632,City College,0,801,121475
1110,3,6181633,City College,0,806,121475
1110,3,6181634,City College,0,814,121475
1110,3,6181635,City College,0,820,121475
1110,3,6181636,City College,0,813,121475
1110,3,6181637,City College,0,812,121475
1110,3,6181638,City College,0,810,121475
1110,3,6181639,City College,0,818,121475
1110,3,6181640,City College,0,808,121475
1110,3,6181641,City College,0,807,121475
1110,3,6181642,City College,0,817,121475
1110,3,6181643,City College,0,805,121475
1110,3,6181644,City College,0,804,121475
1110,3,6181645,City College,0,816,121475
1110,3,6181646,City College,0,803,121475
1110,3,6181647,City College,0,819,121475
1110,3,6181648,City College,0,811,121475
1110,3,6181649,City College,0,802,121475
1110,3,6181650,City College,0,815,121475
1110,3,6181651,City College,0,809,121475
1110,3,6181652,City College,0,806,121475
1110,3,6181653,City College,0,814,121475
1110,3,6181654,City College,0,813,121475
1110,3,6181655,City College,0,812,121475
1110,3,6181656,City College,0,810,121475
1110,3,6181657,City College,0,808,121475
1110,3,6181658,City College,0,807,121475
1110,3,6181659,City College,0,805,121475
1110,3,6181660,City College,0,804,121475
1110,3,6181661,City College,0,803,121475
1110,3,6181662,City College,0,811,121475
1110,3,6181663,City College,0,802,121475
1110,3,6181664,City College,0,809,121475
1110,3,6181665,City College,0,806,121475
1110,2,6181300,City College,0,807,121475
1110,2,6181301,City College,0,805,121475
1110,2,6181302,City College,0,803,121475
1110,2,6181303,City College,0,811,121475
1110,2,6181304,City College,0,821,121475
1110,2,6181305,City College,0,801,121475
1110,2,6181306,City College,0,820,121475
1110,2,6181307,City College,0,812,121475
1110,2,6181308,City College,0,810,121475
1110,2,6181309,City College,0,807,121475
1110,2,6181310,City College,0,805,121475
1110,2,6181311,City College,0,803,121475
1110,2,6181312,City College,0,811,121475
1110,2,6181313,City College,0,821,121475
1110,2,6181314,City College,0,801,121475
1110,2,6181315,City College,0,820,121475
1110,2,6181316,City College,0,812,121475
1110,2,6181317,City College,0,810,121475
1110,2,6181318,City College,0,808,121475
1110,2,6181319,City College,0,807,121475
1110,2,6181320,City College,0,805,121475
1110,2,6181321,City College,0,803,121475
1110,2,6181322,City College,0,819,121475
1110,2,6181323,City College,0,811,121475
1110,2,6181324,City College,0,821,121475
1110,2,6181325,City College,0,809,121475
1110,2,6181326,City College,0,801,121475
1110,2,6181327,City College,0,806,121475
1110,2,6181328,City College,0,814,121475
1110,2,6181329,City College,0,820,121475
1110,2,6181330,City College,0,813,121475
1110,2,6181331,City College,0,812,121475
1110,2,6181332,City College,0,810,121475
1110,2,6181333,City College,0,818,121475
1110,2,6181334,City College,0,808,121475
1110,2,6181335,City College,0,807,121475
1110,2,6181336,City College,0,817,121475
1110,2,6181337,City College,0,805,121475
1110,2,6181338,City College,0,804,121475
1110,2,6181339,City College,0,816,121475
1110,2,6181340,City College,0,803,121475
1110,2,6181341,City College,0,819,121475
1110,2,6181342,City College,0,811,121475
1110,2,6181343,City College,0,802,121475
1110,2,6181344,City College,0,815,121475
1110,2,6181345,City College,0,821,121475
1110,2,6181346,City College,0,809,121475
1110,2,6181347,City College,0,801,121475
1110,2,6181348,City College,0,806,121475
1110,2,6181349,City College,0,814,121475
1110,2,6181350,City College,0,820,121475
1110,2,6181351,City College,0,813,121475
1110,2,6181352,City College,0,812,121475
1110,2,6181353,City College,0,810,121475
1110,2,6181354,City College,0,818,121475
1110,2,6181355,City College,0,808,121475
1110,2,6181356,City College,0,807,121475
1110,2,6181357,City College,0,817,121475
1110,2,6181358,City College,0,805,121475
1110,2,6181359,City College,0,804,121475
1110,2,6181360,City College,0,816,121475
1110,2,6181361,City College,0,803,121475
1110,2,6181362,City College,0,819,121475
1110,2,6181363,City College,0,811,121475
1110,2,6181364,City College,0,802,121475
1110,2,6181365,City College,0,815,121475
1110,2,6181366,City College,0,821,121475
1110,2,6181367,City College,0,809,121475
1110,2,6181368,City College,0,801,121475
1110,2,6181369,City College,0,806,121475
1110,2,6181370,City College,0,814,121475
1110,2,6181371,City College,0,820,121475
1110,2,6181372,City College,0,813,121475
1110,2,6181373,City College,0,812,121475
1110,2,6181374,City College,0,810,121475
1110,2,6181375,City College,0,818,121475
1110,2,6181376,City College,0,808,121475
1110,2,6181377,City College,0,807,121475
1110,2,6181378,City College,0,817,121475
1110,2,6181379,City College,0,805,121475
1110,2,6181380,City College,0,804,121475
1110,2,6181381,City College,0,816,121475
1110,2,6181382,City College,0,803,121475
1110,2,6181383,City College,0,819,121475
1110,2,6181384,City College,0,811,121475
1110,2,6181385,City College,0,802,121475
1110,2,6181386,City College,0,815,121475
1110,2,6181387,City College,0,809,121475
1110,2,6181388,City College,0,801,121475
1110,2,6181389,City College,0,806,121475
1110,2,6181390,City College,0,814,121475
1110,2,6181391,City College,0,820,121475
1110,2,6181392,City College,0,813,121475
1110,2,6181393,City College,0,812,121475
1110,2,6181394,City College,0,810,121475
1110,2,6181395,City College,0,818,121475
1110,2,6181396,City College,0,808,121475
1110,2,6181397,City College,0,807,121475
1110,2,6181398,City College,0,817,121475
1110,2,6181399,City College,0,805,121475
1110,2,6181400,City College,0,804,121475
1110,2,6181401,City College,0,816,121475
1110,2,6181402,City College,0,803,121475
1110,2,6181403,City College,0,819,121475
1110,2,6181404,City College,0,811,121475
1110,2,6181405,City College,0,802,121475
1110,2,6181406,City College,0,815,121475
1110,2,6181407,City College,0,809,121475
1110,2,6181408,City College,0,806,121475
1110,2,6181409,City College,0,814,121475
1110,2,6181410,City College,0,813,121475
1110,2,6181411,City College,0,812,121475
1110,2,6181412,City College,0,810,121475
1110,2,6181413,City College,0,808,121475
1110,2,6181414,City College,0,807,121475
1110,2,6181415,City College,0,805,121475
1110,2,6181416,City College,0,804,121475
1110,2,6181417,City College,0,803,121475
1110,2,6181418,City College,0,811,121475
1110,2,6181419,City College,0,802,121475
1110,2,6181420,City College,0,809,121475
1110,2,6181421,City College,0,806,121475
1110,1,6181004,City College,0,854,121475
1110,1,6181005,City College,0,815,121475
1110,1,6181006,City College,0,801,121475
1110,1,6181007,City College,0,853,121475
1110,1,6181008,City College,0,809,121475
1110,1,6181009,City College,0,807,121475
1110,1,6181010,City College,0,851,121475
1110,1,6181011,City College,0,812,121475
1110,1,6181012,City College,0,854,121475
1110,1,6181013,City College,0,815,121475
1110,1,6181014,City College,0,801,121475
1110,1,6181015,City College,0,866,121475
1110,1,6181016,City College,0,853,121475
1110,1,6181017,City College,0,809,121475
1110,1,6181018,City College,0,807,121475
1110,1,6181019,City College,0,851,121475
1110,1,6181020,City College,0,812,121475
1110,1,6181021,City College,0,854,121475
1110,1,6181022,City College,0,818,121475
1110,1,6181023,City College,0,815,121475
1110,1,6181024,City College,0,801,121475
1110,1,6181025,City College,0,866,121475
1110,1,6181026,City College,0,804,121475
1110,1,6181027,City College,0,811,121475
1110,1,6181028,City College,0,853,121475
1110,1,6181082,City College,0,806,121475
1110,1,6181083,City College,0,851,121475
1110,1,6181084,City College,0,820,121475
1110,1,6181085,City College,0,805,121475
1110,1,6181086,City College,0,812,121475
1110,1,6181087,City College,0,803,121475
1110,1,6181088,City College,0,802,121475
1110,1,6181089,City College,0,818,121475
1110,1,6181090,City College,0,808,121475
1110,1,6181091,City College,0,815,121475
1110,1,6181092,City College,0,801,121475
1110,1,6181093,City College,0,814,121475
1110,1,6181094,City College,0,821,121475
1110,1,6181095,City College,0,804,121475
1110,1,6181096,City College,0,813,121475
1110,1,6181097,City College,0,811,121475
1110,1,6181098,City College,0,810,121475
1110,1,6181099,City College,0,809,121475
1110,1,6181100,City College,0,807,121475
1110,1,6181101,City College,0,816,121475
1110,1,6181102,City College,0,806,121475
1110,1,6181103,City College,0,820,121475
1110,1,6181104,City College,0,805,121475
1110,1,6181105,City College,0,812,121475
1110,1,6181106,City College,0,803,121475
1110,1,6181107,City College,0,802,121475
1110,1,6181108,City College,0,818,121475
1110,1,6181109,City College,0,808,121475
1110,1,6181110,City College,0,815,121475
1110,1,6181111,City College,0,801,121475
1110,1,6181112,City College,0,814,121475
1110,1,6181113,City College,0,821,121475
1110,1,6181114,City College,0,804,121475
1110,1,6181115,City College,0,813,121475
1110,1,6181116,City College,0,811,121475
1110,1,6181117,City College,0,810,121475
1110,1,6181118,City College,0,809,121475
1110,1,6181119,City College,0,807,121475
1110,1,6181120,City College,0,816,121475
1110,1,6181121,City College,0,806,121475
1110,1,6181122,City College,0,820,121475
1110,1,6181123,City College,0,805,121475
1110,1,6181124,City College,0,812,121475
1110,1,6181125,City College,0,803,121475
1110,1,6181126,City College,0,819,121475
1110,1,6181127,City College,0,802,121475
1110,1,6181128,City College,0,818,121475
1110,1,6181129,City College,0,808,121475
1110,1,6181130,City College,0,815,121475
1110,1,6181131,City College,0,801,121475
1110,1,6181132,City College,0,814,121475
1110,1,6181133,City College,0,821,121475
1110,1,6181134,City College,0,804,121475
1110,1,6181135,City College,0,813,121475
1110,1,6181136,City College,0,811,121475
1110,1,6181137,City College,0,810,121475
1110,1,6181138,City College,0,817,121475
1110,1,6181139,City College,0,809,121475
1110,1,6181140,City College,0,807,121475
1110,1,6181141,City College,0,816,121475
1110,1,6181142,City College,0,806,121475
1110,1,6181143,City College,0,805,121475
1110,1,6181144,City College,0,812,121475
1110,1,6181145,City College,0,803,121475
1110,1,6181146,City College,0,802,121475
1110,1,6181147,City College,0,808,121475
1110,1,6181148,City College,0,801,121475
1110,1,6181149,City College,0,804,121475
1110,1,6181151,Visitacion Valley,0,1483,121476
1108,1,6181153,Chinatown,1,822,121477
1108,1,6181298,Chinatown,1,831,121477
1108,1,6181251,Chinatown,1,830,121477
1108,1,6181254,Chinatown,1,829,121477
1108,1,6181256,Chinatown,1,828,121477
1108,1,6181258,Chinatown,1,827,121477
1108,1,6181260,Chinatown,1,826,121477
1108,1,6181262,Chinatown,1,825,121477
1108,1,6181264,Chinatown,1,824,121477
1108,1,6181266,Chinatown,1,823,121477
1108,1,6181268,Chinatown,1,822,121477
1108,1,6181270,Chinatown,1,831,121477
1108,1,6181271,Chinatown,1,830,121477
1108,1,6181273,Chinatown,1,829,121477
1108,1,6181275,Chinatown,1,828,121477
1108,1,6181277,Chinatown,1,827,121477
1108,1,6181279,Chinatown,1,826,121477
1108,1,6181281,Chinatown,1,825,121477
1108,1,6181283,Chinatown,1,824,121477
1108,1,6181285,Chinatown,1,823,121477
1108,1,6181287,Chinatown,1,822,121477
1109,1,6181250,Fisherman's Wharf,1,811,121478
1109,1,6181252,Fisherman's Wharf,1,810,121478
1109,1,6181253,Fisherman's Wharf,1,817,121478
1109,1,6181255,Fisherman's Wharf,1,809,121478
1109,1,6181257,Fisherman's Wharf,1,807,121478
1109,1,6181259,Fisherman's Wharf,1,816,121478
1109,1,6181261,Fisherman's Wharf,1,806,121478
1109,1,6181263,Fisherman's Wharf,1,820,121478
1109,1,6181265,Fisherman's Wharf,1,805,121478
1109,1,6181267,Fisherman's Wharf,1,812,121478
1109,1,6181269,Fisherman's Wharf,1,803,121478
1109,1,6181272,Fisherman's Wharf,1,819,121478
1109,1,6181274,Fisherman's Wharf,1,802,121478
1109,1,6181276,Fisherman's Wharf,1,818,121478
1109,1,6181278,Fisherman's Wharf,1,808,121478
1109,1,6181280,Fisherman's Wharf,1,815,121478
1109,1,6181282,Fisherman's Wharf,1,801,121478
1109,1,6181284,Fisherman's Wharf,1,814,121478
1109,1,6181286,Fisherman's Wharf,1,804,121478
1109,1,6181288,Fisherman's Wharf,1,813,121478
1110,3,6181666,Fisherman's Wharf,1,812,121479
1110,3,6181667,Fisherman's Wharf,1,810,121479
1110,3,6181668,Fisherman's Wharf,1,807,121479
1110,3,6181669,Fisherman's Wharf,1,805,121479
1110,3,6181670,Fisherman's Wharf,1,803,121479
1110,3,6181671,Fisherman's Wharf,1,811,121479
1110,3,6181672,Fisherman's Wharf,1,821,121479
1110,3,6181673,Fisherman's Wharf,1,801,121479
1110,3,6181674,Fisherman's Wharf,1,820,121479
1110,3,6181675,Fisherman's Wharf,1,812,121479
1110,3,6181676,Fisherman's Wharf,1,810,121479
1110,3,6181677,Fisherman's Wharf,1,807,121479
1110,3,6181678,Fisherman's Wharf,1,805,121479
1110,3,6181679,Fisherman's Wharf,1,803,121479
1110,3,6181680,Fisherman's Wharf,1,811,121479
1110,3,6181681,Fisherman's Wharf,1,821,121479
1110,3,6181682,Fisherman's Wharf,1,801,121479
1110,3,6181683,Fisherman's Wharf,1,806,121479
1110,3,6181684,Fisherman's Wharf,1,820,121479
1110,3,6181685,Fisherman's Wharf,1,812,121479
1110,3,6181686,Fisherman's Wharf,1,810,121479
1110,3,6181687,Fisherman's Wharf,1,808,121479
1110,3,6181688,Fisherman's Wharf,1,807,121479
1110,3,6181689,Fisherman's Wharf,1,805,121479
1110,3,6181690,Fisherman's Wharf,1,804,121479
1110,3,6181691,Fisherman's Wharf,1,803,121479
1110,3,6181692,Fisherman's Wharf,1,819,121479
1110,3,6181693,Fisherman's Wharf,1,811,121479
1110,3,6181694,Fisherman's Wharf,1,815,121479
1110,3,6181695,Fisherman's Wharf,1,821,121479
1110,3,6181696,Fisherman's Wharf,1,809,121479
1110,3,6181697,Fisherman's Wharf,1,801,121479
1110,3,6181698,Fisherman's Wharf,1,806,121479
1110,3,6181699,Fisherman's Wharf,1,814,121479
1110,3,6181700,Fisherman's Wharf,1,820,121479
1110,3,6181701,Fisherman's Wharf,1,813,121479
1110,3,6181702,Fisherman's Wharf,1,812,121479
1110,3,6181703,Fisherman's Wharf,1,810,121479
1110,3,6181704,Fisherman's Wharf,1,818,121479
1110,3,6181705,Fisherman's Wharf,1,808,121479
1110,3,6181706,Fisherman's Wharf,1,807,121479
1110,3,6181707,Fisherman's Wharf,1,817,121479
1110,3,6181708,Fisherman's Wharf,1,805,121479
1110,3,6181709,Fisherman's Wharf,1,804,121479
1110,3,6181710,Fisherman's Wharf,1,816,121479
1110,3,6181711,Fisherman's Wharf,1,803,121479
1110,3,6181712,Fisherman's Wharf,1,819,121479
1110,3,6181713,Fisherman's Wharf,1,811,121479
1110,3,6181714,Fisherman's Wharf,1,802,121479
1110,3,6181715,Fisherman's Wharf,1,815,121479
1110,3,6181716,Fisherman's Wharf,1,821,121479
1110,3,6181717,Fisherman's Wharf,1,809,121479
1110,3,6181718,Fisherman's Wharf,1,801,121479
1110,3,6181719,Fisherman's Wharf,1,806,121479
1110,3,6181720,Fisherman's Wharf,1,814,121479
1110,3,6181721,Fisherman's Wharf,1,820,121479
1110,3,6181722,Fisherman's Wharf,1,813,121479
1110,3,6181723,Fisherman's Wharf,1,812,121479
1110,3,6181724,Fisherman's Wharf,1,810,121479
1110,3,6181725,Fisherman's Wharf,1,818,121479
1110,3,6181726,Fisherman's Wharf,1,808,121479
1110,3,6181727,Fisherman's Wharf,1,807,121479
1110,3,6181728,Fisherman's Wharf,1,817,121479
1110,3,6181729,Fisherman's Wharf,1,805,121479
1110,3,6181730,Fisherman's Wharf,1,804,121479
1110,3,6181731,Fisherman's Wharf,1,816,121479
1110,3,6181732,Fisherman's Wharf,1,803,121479
1110,3,6181733,Fisherman's Wharf,1,819,121479
1110,3,6181734,Fisherman's Wharf,1,811,121479
1110,3,6181735,Fisherman's Wharf,1,802,121479
1110,3,6181736,Fisherman's Wharf,1,815,121479
1110,3,6181737,Fisherman's Wharf,1,821,121479
1110,3,6181738,Fisherman's Wharf,1,809,121479
1110,3,6181739,Fisherman's Wharf,1,801,121479
1110,3,6181740,Fisherman's Wharf,1,806,121479
1110,3,6181741,Fisherman's Wharf,1,814,121479
1110,3,6181742,Fisherman's Wharf,1,820,121479
1110,3,6181743,Fisherman's Wharf,1,813,121479
1110,3,6181744,Fisherman's Wharf,1,812,121479
1110,3,6181745,Fisherman's Wharf,1,810,121479
1110,3,6181746,Fisherman's Wharf,1,818,121479
1110,3,6181747,Fisherman's Wharf,1,808,121479
1110,3,6181748,Fisherman's Wharf,1,807,121479
1110,3,6181749,Fisherman's Wharf,1,817,121479
1110,3,6181750,Fisherman's Wharf,1,805,121479
1110,3,6181751,Fisherman's Wharf,1,804,121479
1110,3,6181752,Fisherman's Wharf,1,816,121479
1110,3,6181753,Fisherman's Wharf,1,803,121479
1110,3,6181754,Fisherman's Wharf,1,819,121479
1110,3,6181755,Fisherman's Wharf,1,811,121479
1110,3,6181756,Fisherman's Wharf,1,802,121479
1110,3,6181757,Fisherman's Wharf,1,815,121479
1110,3,6181758,Fisherman's Wharf,1,809,121479
1110,3,6181759,Fisherman's Wharf,1,806,121479
1110,3,6181760,Fisherman's Wharf,1,814,121479
1110,3,6181761,Fisherman's Wharf,1,820,121479
1110,3,6181762,Fisherman's Wharf,1,813,121479
1110,3,6181763,Fisherman's Wharf,1,812,121479
1110,3,6181764,Fisherman's Wharf,1,810,121479
1110,3,6181765,Fisherman's Wharf,1,818,121479
1110,3,6181766,Fisherman's Wharf,1,808,121479
1110,3,6181767,Fisherman's Wharf,1,807,121479
1110,3,6181768,Fisherman's Wharf,1,817,121479
1110,3,6181769,Fisherman's Wharf,1,805,121479
1110,3,6181770,Fisherman's Wharf,1,804,121479
1110,3,6181771,Fisherman's Wharf,1,816,121479
1110,3,6181772,Fisherman's Wharf,1,803,121479
1110,3,6181773,Fisherman's Wharf,1,811,121479
1110,3,6181774,Fisherman's Wharf,1,802,121479
1110,3,6181775,Fisherman's Wharf,1,815,121479
1110,3,6181776,Fisherman's Wharf,1,809,121479
1110,3,6181777,Fisherman's Wharf,1,806,121479
1110,3,6181778,Fisherman's Wharf,1,814,121479
1110,3,6181779,Fisherman's Wharf,1,813,121479
1110,3,6181780,Fisherman's Wharf,1,812,121479
1110,3,6181781,Fisherman's Wharf,1,810,121479
1110,3,6181782,Fisherman's Wharf,1,808,121479
1110,3,6181783,Fisherman's Wharf,1,807,121479
1110,3,6181784,Fisherman's Wharf,1,805,121479
1110,3,6181785,Fisherman's Wharf,1,804,121479
1110,3,6181786,Fisherman's Wharf,1,803,121479
1110,3,6181787,Fisherman's Wharf,1,802,121479
1110,2,6181422,Fisherman's Wharf,1,812,121479
1110,2,6181423,Fisherman's Wharf,1,810,121479
1110,2,6181424,Fisherman's Wharf,1,807,121479
1110,2,6181425,Fisherman's Wharf,1,805,121479
1110,2,6181426,Fisherman's Wharf,1,803,121479
1110,2,6181427,Fisherman's Wharf,1,811,121479
1110,2,6181428,Fisherman's Wharf,1,821,121479
1110,2,6181429,Fisherman's Wharf,1,801,121479
1110,2,6181430,Fisherman's Wharf,1,820,121479
1110,2,6181431,Fisherman's Wharf,1,812,121479
1110,2,6181432,Fisherman's Wharf,1,810,121479
1110,2,6181433,Fisherman's Wharf,1,807,121479
1110,2,6181434,Fisherman's Wharf,1,805,121479
1110,2,6181435,Fisherman's Wharf,1,803,121479
1110,2,6181436,Fisherman's Wharf,1,811,121479
1110,2,6181437,Fisherman's Wharf,1,821,121479
1110,2,6181438,Fisherman's Wharf,1,801,121479
1110,2,6181439,Fisherman's Wharf,1,806,121479
1110,2,6181440,Fisherman's Wharf,1,820,121479
1110,2,6181441,Fisherman's Wharf,1,812,121479
1110,2,6181442,Fisherman's Wharf,1,810,121479
1110,2,6181443,Fisherman's Wharf,1,808,121479
1110,2,6181444,Fisherman's Wharf,1,807,121479
1110,2,6181445,Fisherman's Wharf,1,805,121479
1110,2,6181446,Fisherman's Wharf,1,804,121479
1110,2,6181447,Fisherman's Wharf,1,803,121479
1110,2,6181448,Fisherman's Wharf,1,819,121479
1110,2,6181449,Fisherman's Wharf,1,811,121479
1110,2,6181450,Fisherman's Wharf,1,815,121479
1110,2,6181451,Fisherman's Wharf,1,821,121479
1110,2,6181452,Fisherman's Wharf,1,809,121479
1110,2,6181453,Fisherman's Wharf,1,801,121479
1110,2,6181454,Fisherman's Wharf,1,806,121479
1110,2,6181455,Fisherman's Wharf,1,814,121479
1110,2,6181456,Fisherman's Wharf,1,820,121479
1110,2,6181457,Fisherman's Wharf,1,813,121479
1110,2,6181458,Fisherman's Wharf,1,812,121479
1110,2,6181459,Fisherman's Wharf,1,810,121479
1110,2,6181460,Fisherman's Wharf,1,818,121479
1110,2,6181461,Fisherman's Wharf,1,808,121479
1110,2,6181462,Fisherman's Wharf,1,807,121479
